city,comments,name,prices,quality_price,rating,services,stars,id,rank
Tulum,767,Elements Tulum Boutique Hotel,1569 # 1883 # 1793 # 2107 # 2062 # 2376,8.8,8.7,Tumbonas/sillas de playa # Toallas de playa/piscina # MasajesDe pago # Papel higiénico # Baño privado # WC # Artículos de aseo gratis # Albornoz # Secador de pelo # Ducha # Armario # Vistas a la piscina # Vistas al jardín # Mobiliario exterior # Terraza / solárium # Terraza # Jardín # Nevera # Enchufe cerca de la cama # Perchero # SnorkelFuera del alojamientoDe pago # SubmarinismoFuera del alojamientoDe pago # Escritorio # TV de pantalla plana # Canales vía satélite # TV # Restaurante # Parking adaptado para personas de movilidad reducida # Parking vigilado # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Servicio de conserjería # Guardaequipaje # Información turística # Recepción 24 horas # Canguro / servicios para niñosDe pago # Servicio de limpieza diario # Servicio de planchadoDe pago # Servicio de limpieza en secoDe pago # Servicio de lavanderíaDe pago # Fax / fotocopiadora # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Alarma de seguridad # Seguridad 24 horas # Caja fuerte # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Aire acondicionado # Prohibido fumar en todo el alojamiento # Mosquitera # Servicio de despertador # Suelo de baldosa / mármol # Entrada privada # Alquiler de coches # Habitaciones sin humo # Plancha para ropa # Acceso a pisos superiores solo mediante escaleras # Inglés # Español # Italiano,4,780,410
Tulum,197,Luxury Condos Macondo Tulum,1888 # 2824 # 2094 # 3090 # 2323 # 3319 # 4315,8.5,8.3,Abierta todo el año # Horario de apertura # Para todas las edades # Gimnasio # Papel higiénico # Baño privado # WC # Secador de pelo # Ducha # Armario # Mobiliario exterior # Balcón # Jardín # Fogones # Cocina # Microondas # Nevera # Ping pong # Sofá # Escritorio # TV de pantalla plana # Caja fuerte para ordenador portátil # Canales por cable # Tetera / cafetera # Recepción 24 horas # Acceso a pisos superiores solo mediante escaleras # Acceso a pisos superiores en ascensor # Aire acondicionado # Ascensor # Habitaciones familiares # Habitaciones sin humo # Inglés # Español,3,783,413
Tulum,60,Nerea Tulum,4410 # 4894 # 5438 # 5468 # 6068 # 6743 # 6968 # 7732 # 8592 # 7938 # 8809 # 9788 # 8291 # 9201 # 10223 # 11201 # 12431 # 13812,8.8,9.1,Abierta todo el año # Para todas las edades # Toallas de playa/piscina # Tumbonas/sillas de playa # Bar en la piscina # Sombrillas # Piscina infinita # Piscina con vistas # Zona poco profunda # Clases de yoga # Gimnasio # Silla de masajes # Masaje corporal completoDe pago # Masaje de manosDe pago # Masaje de cabezaDe pago # Masaje en parejaDe pago # Masaje de piesDe pago # Masaje de cuelloDe pago # Masaje de espaldaDe pago # Paquetes de spa / bienestar # Zona de spa / relajación # Instalaciones de spa # Envoltura corporal # Exfoliación corporal # Tratamientos corporales # Pedicura # Manicura # Tratamientos capilares # Servicios de depilación # Tratamientos faciales # Servicios de belleza # Sombrillas # Tumbonas/sillas de playa # Toallas de playa/piscina # Bañera de hidromasaje / jacuzzi # MasajesDe pago # Spa y centro de bienestarDe pago # Gimnasio # Papel higiénico # Toallas # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Albornoz # Secador de pelo # Ducha # Ropa de cama # Armario # Camas extralargas (más de 2 metros) # Mobiliario exterior # Situado frente a la playa # Muebles de exterior # Terraza / solárium # Balcón # Terraza # Jardín # Enchufe cerca de la cama # Playa # Instalaciones para deportes acuáticos en el alojamiento # Snorkel # SubmarinismoFuera del alojamientoDe pago # Ciclismo # Piragüismo # PescaDe pago # Campo de golf (a menos de 3 km)De pago # Zona de estar # Escritorio # TV de pantalla plana # Canales por cable # Canales vía satélite # Radio # Teléfono # TV # Cafetería en el alojamiento # FrutaDe pago # Vino / champánDe pago # Menú para niñosDe pago # Menús para dietas especiales (bajo petición) # Snack-bar # Desayuno en la habitación # Bar # Restaurante # Minibar # Tetera / cafetera # Servicio de traslado al aeropuertoDe pago # Proporciona factura # Servicio de conserjería # Guardaequipaje # Información turística # Cambio de moneda # Registro de entrada y salida exprés # Recepción 24 horas # Juegos de mesa / puzles # Juegos de mesa / puzles # Servicio de limpieza diario # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Alarma de seguridad # Seguridad 24 horas # Caja fuerte # Supermercado pequeño en el alojamiento # Servicio de traslado (de pago) # Zona de fumadores # Aire acondicionado # Entrada privada # Alquiler de coches # Caja fuerte para ordenador portátil # Almuerzos para llevar # Ventilador # Traslado aeropuerto # Habitaciones sin humo # Servicio de despertador / alarma # Servicio de habitaciones # Inglés # Español,4,784,414
Tulum,112,Casa Violeta,3785 # 4353 # 3785 # 3785 # 4353 # 3785 # 3785 # 4542 # 5110 # 5110 # 5678 # 5110 # 5678 # 5110,8.1,8.4,MasajesDe pago # Spa y centro de bienestarDe pago # SaunaDe pago # Armario # Situado frente a la playa # Zona privada de playa # Terraza # Jardín # Cenas temáticas # Playa # SnorkelDe pago # SubmarinismoDe pago # Ciclismo # WindsurfDe pago # PescaDe pago # Menús para dietas especiales (bajo petición) # Bar # Restaurante # Parking vigilado # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Servicio de conserjería # Guardaequipaje # Información turística # Canguro / servicios para niñosDe pago # Ventilador # Habitaciones familiares # Habitaciones sin humo # Inglés # Español # Francés # Italiano,3,785,415
Tulum,106,Maison Tulum,1101 # 1165 # 1101 # 1165 # 1185 # 1255 # 1355 # 1434,8.8,8.7,Spa y centro de bienestarDe pago # Papel higiénico # Toallas # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Secador de pelo # Armario # Vestidor # Mobiliario exterior # Terraza / solárium # Terraza # Jardín # Productos de limpieza # Enchufe cerca de la cama # Perchero # Zona de estar # TV de pantalla plana # Canales por cable # TV # Cafetería en el alojamiento # Restaurante # Minibar # Parking en la calle # Servicio de limpieza diario # Traslado aeropuerto (de pago) # Guardaequipaje # Información turística # Recepción 24 horas # Servicio de habitaciones # Extintores # Detectores de humo # Caja fuerte # Zona de fumadores # Aire acondicionado # Mosquitera # Suelo de baldosa / mármol # Ventilador # Habitaciones familiares # Habitaciones sin humo # Plancha para ropa # Acceso a pisos superiores solo mediante escaleras # Inglés # Español,3,786,416
Tulum,470,O' Tulum Boutique Hotel - Adults Only,3316 # 3491 # 4311 # 4538 # 5306 # 5586,7.7,8.0,Abierta todo el año # Abierta todo el año # Sombrillas # Tumbonas/sillas de playa # Toallas de playa/piscina # MasajesDe pago # Papel higiénico # Toallas # Baño privado # Artículos de aseo gratis # Albornoz # Secador de pelo # Ducha # Ropa de cama # Armario # Reloj despertador # Camas extralargas (más de 2 metros) # Mobiliario exterior # Situado frente a la playa # Terraza / solárium # Piscina privada # Balcón # Terraza # Enchufe cerca de la cama # Perchero # Tours en bici # Playa # Bicicletas disponibles (gratis) # SnorkelDe pago # SubmarinismoDe pago # Zona de estar # TV de pantalla plana # Canales por cable # Teléfono # TV # Canales de pago # Bar # Restaurante # Minibar # Tetera / cafetera # Registro de entrada / salida privado # Servicio de conserjería # Guardaequipaje # Recepción 24 horas # Servicio de limpieza diario # Servicio de planchadoDe pago # Servicio de limpieza en secoDe pago # Servicio de lavanderíaDe pago # Fax / fotocopiadora # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Caja fuerte # Solo para adultos # Traslado aeropuerto (de pago) # Zona de fumadores # Aire acondicionado # Servicio de despertador # Entrada privada # Caja fuerte para ordenador portátil # Equipo de planchado # Habitaciones sin humo # Plancha para ropa # Servicio de despertador / alarma # Servicio de habitaciones # Inglés # Español,5,787,417
Tulum,115,Intima Resort Tulum Adults Only (Clothing Optional),2391 # 2462 # 2582 # 2582 # 3156 # 3299 # 3658 # 3801 # 4136 # 4375,7.9,8.2,Toallas de playa/piscina # Tumbonas/sillas de playa # Sombrillas # Tumbonas/sillas de playa # Toallas de playa/piscina # Bañera de hidromasaje / jacuzzi # MasajesDe pago # Solárium # Papel higiénico # Toallas # Toallas / sábanas (por un suplemento) # Bañera o ducha # Baño privado # WC # Secador de pelo # Bañera # Ducha # Armario # Vistas a la piscina # Vistas al jardín # Zona de pícnic # Mobiliario exterior # Zona de comedor exterior # Muebles de exterior # Terraza / solárium # Patio # Terraza # Jardín # Mesa de comedor # Productos de limpieza # Tostadora # Hervidor eléctrico # Microondas # Nevera # Enchufe cerca de la cama # Perchero # Zona de comedor # Zona de estar # TV de pantalla plana # Canales por cable # Canales vía satélite # TV # Parking adaptado para personas de movilidad reducida # Parking en la calle # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Registro de entrada / salida privado # Servicio de conserjería # Información turística # Registro de entrada y salida exprés # Servicio de limpieza diario # Servicio de lavanderíaDe pago # Caja fuerte # Solo para adultos # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Hipoalergénico # Zona de fumadores # Aire acondicionado # Mosquitera # Suelo de baldosa / mármol # Entrada privada # Alquiler de coches # Habitaciones comunicadas disponibles # Ventilador # Equipo de planchado # Habitaciones sin humo # Plancha para ropa # Servicio de habitaciones # Inglés # Español,3,788,418
Tulum,72,Sonido del mar Hotel Boutique & Yoga Loft,1286 # 1417 # 1554 # 2479 # 2780 # 3081 # 3511 # 3770 # 3305,8.9,9.1,Abierta todo el año # Para todas las edades # Toallas de playa/piscina # Tumbonas/sillas de playa # Clases de yoga # Masaje corporal completoDe pago # Exfoliación corporal # Tratamientos corporales # Peinado # Pedicura # Manicura # Tratamientos capilares # Servicios de maquillaje # Servicios de depilación # Tratamientos faciales # Servicios de belleza # Sombrillas # Tumbonas/sillas de playa # Toallas de playa/piscina # Baño público # MasajesDe pago # Spa y centro de bienestarDe pago # Papel higiénico # Toallas # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Secador de pelo # Ducha # Ropa de cama # Armario # Mobiliario exterior # Zona de comedor exterior # Muebles de exterior # Terraza / solárium # Patio # Balcón # Terraza # Jardín # Mesa de comedor # Productos de limpieza # Tostadora # Fogones # Utensilios de cocina # Cocina # Microondas # Nevera # Zona de cocina # Enchufe cerca de la cama # Tendedero # Perchero # Mosquitera # Suelo de baldosa / mármol # Entrada privada # Ventilador # Vistas a un patio interior # Vistas a la piscina # Vistas al jardín # Servicio de despertador # Happy hourDe pago # Cenas temáticasFuera del alojamientoDe pago # SnorkelDe pago # Zona de comedor # Sofá # Zona de estar # Escritorio # Cafetería en el alojamiento # FrutaDe pago # Vino / champánDe pago # Menús para dietas especiales (bajo petición) # Snack-bar # Almuerzos para llevar # Desayuno en la habitación # Bar # Servicio de habitaciones # Restaurante # Tetera / cafetera # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Alquiler de coches # Proporciona factura # Servicio de conserjería # Guardaequipaje # Información turística # Registro de entrada y salida exprés # Juegos de mesa / puzles # Juegos de mesa / puzles # Canguro / servicios para niñosDe pago # Servicio de limpieza diario # Servicio de lavanderíaDe pago # Fax / fotocopiadora # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Seguridad 24 horas # Caja fuerte # Acceso a pisos superiores solo mediante escaleras # Apartamento privado en edificio # Independiente # Zona de fumadores # Aire acondicionado # Habitaciones familiares # Habitaciones sin humo # Inglés # Español # Italiano,3,789,419
Tulum,123,Uman Glamping & Cenote Tulum,2423,8.2,8.6,Tumbonas/sillas de playa # Toallas de playa/piscina # Parking en la calle # Ropa de cama # Papel higiénico # Toallas # Baño privado # WC # Ducha # Zona de estar # Escritorio # Enchufe cerca de la cama # Toda la unidad en la planta baja # Chimenea exterior # Zona de pícnic # Mobiliario exterior # Muebles de exterior # Terraza / solárium # Jardín # Solo para adultos # Zona de fumadores # Prohibido fumar en todo el alojamiento # Mosquitera # Entrada privada # Suelo de moqueta # Ventilador # Habitaciones sin humo # Fruta # Vino / champánDe pago # Desayuno en la habitación # Playa # Clases de yoga # Masaje corporal completoDe pago # Parque acuático # Zona privada de playaDe pago # Snorkel # SubmarinismoDe pago # Piragüismo # MasajesDe pago # Servicio de limpieza diario # Traslado aeropuerto (de pago) # Registro de entrada / salida privado # Guardaequipaje # Información turística # Servicio de habitaciones # Vistas al jardín # Proporciona factura # Extintores # Seguridad 24 horas # Inglés # Español,0,790,420
Tulum,176,Casa Ambar Tulum - Great location and access to a Private Cenote & Beach 2 Km Away - Adults Only,2629 # 2883 # 3916 # 2935 # 3189 # 3505 # 3822,7.5,7.4,Baño público # MasajesDe pago # Papel higiénico # Toallas # Baño privado # WC # Artículos de aseo gratis # Ducha # Ropa de cama # Armario # Terraza # Jardín # Parking adaptado para personas de movilidad reducida # Parking en un garaje # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Registro de entrada / salida privado # Servicio de conserjería # Guardaequipaje # Información turística # Registro de entrada y salida exprés # Servicio de limpieza diario # Extintores # Seguridad 24 horas # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Mosquitera # Entrada privada # Alquiler de coches # Ventilador # Habitaciones familiares # Habitaciones sin humo # Inglés # Español,3,791,421
Tulum,93,Encantada Tulum,10369 # 11521 # 11925 # 13250 # 14007 # 15563 # 15563 # 17292,8.6,9.5,Clases de yoga # Masaje de espaldaDe pago # Sombrillas # Tumbonas/sillas de playa # MasajesDe pago # Spa y centro de bienestarDe pago # Papel higiénico # Toallas # Aseo adicional # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Albornoz # Secador de pelo # Bañera # Ducha # Ropa de cama # Armario # Mobiliario exterior # Situado frente a la playa # Zona de comedor exterior # Muebles de exterior # Zona privada de playa # Balcón # Terraza # Jardín # Mesa de comedor # Enchufe cerca de la cama # Perchero # Playa # Zona de comedor # Sofá # Zona de estar # FrutaDe pago # Vino / champánDe pago # Menús para dietas especiales (bajo petición) # Desayuno en la habitación # Bar # Restaurante # Parking adaptado para personas de movilidad reducida # Parking en un garaje # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Taquillas # Registro de entrada / salida privado # Servicio de conserjería # Registro de entrada y salida exprés # Recepción 24 horas # Juegos de mesa / puzles # Servicio de limpieza diario # Salas de reuniones / banquetes # Extintores # Cámaras de seguridad fuera del alojamiento # Detectores de humo # Alarma de seguridad # Seguridad 24 horas # Caja fuerte # Solo para adultos # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Aire acondicionado # Prohibido fumar en todo el alojamiento # Mosquitera # Suelo de madera o parquet # Entrada privada # Suelo de moqueta # Ventilador # Habitaciones sin humo # Servicio de habitaciones # Inglés # Español,4,792,422
